Yard ID,Name,Status,Filename
5985584,Highway 64 Truck and Auto Salvage,Matched,highway-64-truck-and-auto-salvage-5985584.png
7464231,Highway 66 Auto Salvage,No Match Found,
9682689,Highway 7 Auto Parts,No Match Found,
9999500,Highway 70 Auto Parts,Matched,highway-70-auto-parts-9999500.gif
9999501,Highway 77 Auto Parts,No Match Found,
9999649,Highway 88 Auto Salvage,No Match Found,
9999502,Highway Auto Parts,Matched,highway-auto-parts-9999502.jpg
816,Highway Auto Salvage,No Match Found,
9998994,Highway Auto Salvage Inc,Matched,highway-auto-salvage-inc-9998994.jpg
9999503,Highway Motors,No Match Found,
9999504,Highway Truck Parts,Matched,highway-truck-parts-9999504.png
9999506,Hill Auto,No Match Found,
9999505,Hill Auto Parts,No Match Found,
9999521,Hill Country Auto Salvage,No Match Found,
9999523,Hillbilly Auto Parts,Matched,hillbilly-auto-parts-9999523.gif
6362671,Hillbilly's Junkyard,Matched,hillbillys-junkyard-6362671.gif
9999526,Hillsboro Auto Wrecking,Matched,hillsboro-auto-wrecking-9999526.gif
9999527,Hillsdale Auto Parts,Matched,hillsdale-auto-parts-9999527.gif
9999529,"Hillside Salvage, LLC",No Match Found,
9999528,"Hillside, Inc.",No Match Found,
9999533,Hilltop Auto,Matched,hilltop-auto-9999533.gif
9998332,Hilltop Auto Salvage,Matched,hilltop-auto-salvage-9998332.jpg
9999531,Hilltop Auto Salvage,No Match Found,
10001060,Hilltop Auto Salvage,Matched,hilltop-auto-salvage-10001060.jpg
10001097,Hilltop Auto Salvage,Matched,hilltop-auto-salvage-10001097.jpg
7735806,Hilltop Auto Wreckers,No Match Found,
9999534,Hilltop Auto Wreckers,Matched,hilltop-auto-wreckers-9999534.png
9999536,Hilltop Recycling,Matched,hilltop-recycling-9999536.gif
9999537,Hilltop Salvage & Sales,No Match Found,
9999539,"Hilltop Salvage, Inc",Matched,hilltop-salvage-inc-9999539.png
9999541,Hipnar's Auto Parts,No Match Found,
3369798,"Hobby Motors, Inc.",No Match Found,
10000583,Hodgdon Brothers,No Match Found,
8497276,Hoelewyn Auto Salvage,Matched,hoelewyn-auto-salvage-8497276.gif
9999550,Hog Creek Auto Sales & Salvage,Matched,hog-creek-auto-sales-salvage-9999550.png
9999551,Hogeland Auto Plaza,Matched,hogeland-auto-plaza-9999551.gif
4927700,Hokes Bluff Auto Parts,No Match Found,
9999552,Holbrook Auto Parts,Matched,holbrook-auto-parts-9999552.png
9999553,Holbrook Auto Parts,Matched,holbrook-auto-parts-9999553.png
10001392,Holiday Salvage & Wrecking,No Match Found,
9999554,Holladays Auto Parts,Matched,holladays-auto-parts-9999554.gif
9999025,Holland Used Auto Parts,Matched,holland-used-auto-parts-9999025.jpg
10000482,Holland Used Auto Parts,No Match Found,
9999555,Hollands Auto Parts,Matched,hollands-auto-parts-9999555.gif
9999556,Holley's Used Auto Parts,Matched,holleys-used-auto-parts-9999556.gif
9999557,Holly Auto Parts,Matched,holly-auto-parts-9999557.jpg
9999558,Hollywood Auto Parts,No Match Found,
9999559,Hollywood Foreign Parts & Repair,Matched,hollywood-foreign-parts-repair-9999559.png
9999560,Hollywood North Auto Parts,Matched,hollywood-north-auto-parts-9999560.png
9999561,Holmes Automotive Recycling,Matched,holmes-automotive-recycling-9999561.gif
9999562,Homestead Auto Wreckers,Matched,homestead-auto-wreckers-9999562.gif
9999267,Homestead Disposal Inc,Matched,homestead-disposal-inc-9999267.jpg
9999563,Hon's Automotive,No Match Found,
9999564,Honda & Toyota Menders / Foreign Automotive,Matched,honda-toyota-menders-foreign-automotive-9999564.gif
9999565,Honda Club Auto Recyclers,No Match Found,
9999566,Honda Foreign Auto Parts,No Match Found,
9999567,Honda Heaven,Matched,honda-heaven-9999567.png
7334544,Honda and Toyota Menders,No Match Found,
9999568,Hondas Only,Matched,hondas-only-9999568.jpg
9999570,Hook Er Towing,Matched,hook-er-towing-9999570.jpg
9999569,Hooper Auto Recycling,No Match Found,
9999571,Hoopers Used Auto Parts,No Match Found,
8699007,Hope Import Auto Parts,No Match Found,
9999572,Hopewells,No Match Found,
9999607,Hopi Corporation dba Bullseye Recyclers,Matched,hopi-corporation-dba-bullseye-recyclers-9999607.jpg
7189087,Horacio's Auto Salvage,No Match Found,
9999573,Horizon German Used Auto Parts,No Match Found,
9999574,Horner's Automotive,No Match Found,
7545865,Hot Rod Farm,No Match Found,
9999575,Hotch's Auto Parts,Matched,hotchs-auto-parts-9999575.jpg
9999576,Houcks Parts & Towing,Matched,houcks-parts-towing-9999576.gif
408,"House of Auto Parts, Inc.",No Match Found,
9997122,"House of Auto Parts, Inc.",Matched,house-of-auto-parts-inc-9997122.jpg
5981210,House of Manifolds,No Match Found,
9999577,Houston Auto & Truck Parts,Matched,houston-auto-truck-parts-9999577.gif
6411123,Houston Junk Car Buyer,Matched,houston-junk-car-buyer-6411123.png
8322853,Howard's Auto Parts,Matched,howards-auto-parts-8322853.gif
9999578,Howard's Auto Salvage,Matched,howards-auto-salvage-9999578.jpg
9999579,Howbill Auto Parts,Matched,howbill-auto-parts-9999579.jpg
9999580,Howbill Auto Parts,Matched,howbill-auto-parts-9999580.jpg
9999581,Howbill Auto Parts,Matched,howbill-auto-parts-9999581.jpg
9999582,Howbill Auto Parts,Matched,howbill-auto-parts-9999582.jpg
9999583,Howdy Auto Dismantler,No Match Found,
9999584,Howe Auto Sales,Matched,howe-auto-sales-9999584.jpg
9999585,Howell's Auto Parts,No Match Found,
9999586,Hoyle's Auto Salvage,Matched,hoyles-auto-salvage-9999586.gif
10000569,Hoyt's Scrap Metal & Firewood,No Match Found,
9999589,Hubers Auto Parts,No Match Found,
9999590,Hubers Automotive,No Match Found,
9999406,Hudson Metal,Matched,hudson-metal-9999406.jpg
9999591,Hudspeth Auto,No Match Found,
9999633,Huffman's Garage,Matched,huffmans-garage-9999633.gif
9999634,Hugo Auto & Truck Parts,Matched,hugo-auto-truck-parts-9999634.png
9999635,Hugo Auto Sales,No Match Found,
9999636,Hulsey's Auto Parts,No Match Found,
9999637,Hundt's Auto Salvage,Matched,hundts-auto-salvage-9999637.gif
9999640,Hunt's Auto Parts,No Match Found,
10001086,Hunter Alloys LLC,No Match Found,
9999638,Hunter Wrecker,No Match Found,
9999639,Hunters Corner Auto Sales & Salvage,No Match Found,
9999641,Hutch Auto & Truck Parts,Matched,hutch-auto-truck-parts-9999641.gif
9999642,Hwy 195 Used Auto Parts,Matched,hwy-195-used-auto-parts-9999642.png
9999643,Hwy 27 Auto Salvage,No Match Found,
9999644,Hwy 50 Auto & Truck Salvage,Matched,hwy-50-auto-truck-salvage-9999644.gif
9999645,Hwy 6 Auto Recycling,Matched,hwy-6-auto-recycling-9999645.gif
10000688,Hy Way Services Llc,No Match Found,
9999650,HyWay Garage,No Match Found,
9999651,I 17 Auto & Truck Recyclers,Matched,i-17-auto-truck-recyclers-9999651.jpg
9999652,I 40 Used Auto Parts,Matched,i-40-used-auto-parts-9999652.gif
10001061,I Lug Junk Cheap,No Match Found,
9999653,I-35 Truck & Auto Parts,Matched,i-35-truck-auto-parts-9999653.png
9999654,I-55 Auto Parts,No Match Found,
9999655,I-55 Auto Salvage,Matched,i-55-auto-salvage-9999655.png
8384388,"I-80 Auto Parts Co, Inc.",Matched,i-80-auto-parts-co-inc-8384388.jpg
9999656,I-94 Auto Recyclers,No Match Found,
9999694,IQ Automotive/Olympic LC Group,No Match Found,
9683766,Ian's Euro Parts,No Match Found,
9999658,Ideal Auto Wrecking,Matched,ideal-auto-wrecking-9999658.jpg
10000691,Ideal Recycling Inc,No Match Found,
10000690,Ideal Recycling Inc.,No Match Found,
9999659,Ike & Son Transmission,No Match Found,
10000760,Ike's Auto Body Inc,No Match Found,
9999660,Imperial Auto Parts,Matched,imperial-auto-parts-9999660.gif
9999661,Imperial Auto Parts & Service,No Match Found,
9999662,Import Auto King,No Match Found,
8548777,Import Auto Recyclers,No Match Found,
9999663,Import Auto Recycling,No Match Found,
7241616,Import Auto Salvage,No Match Found,
9999664,Import Auto Salvage,No Match Found,
9999665,Import Auto Wrecking,No Match Found,
7506920,Import Center,No Match Found,
9999666,Import Center- Modesto,No Match Found,
7686608,Import Parts Only,No Match Found,
9999667,Import Salvage Parts & Autos,No Match Found,
9999668,Imports & More Auto Salvage,No Match Found,
9999669,Imports Of Lavergne Auto Salvage,No Match Found,
9999670,Imports Of Lavergne Auto Salvage,No Match Found,
9999671,Independence Auto Salvage,Matched,independence-auto-salvage-9999671.png
10000477,Independence Scrap Iron,No Match Found,
9999672,Independent Toyota Truck Dismantlers,No Match Found,
10001805,India Metal USA Inc,No Match Found,
4797203,Indian Creek Dismantlers,No Match Found,
9999673,Indiana Truck Salvage,No Match Found,
10000350,Industrial Surplus World,No Match Found,
10000351,Industrial Surplus World,No Match Found,
9252277,Indy Pic-A-Part,No Match Found,
9999674,Infinisan Cars & Parts,No Match Found,
9999675,Infiniti & Nissan Auto Dismantler,No Match Found,
4292222,Infinitl & Nissan Auto Dismantling,No Match Found,
9999676,Ingram Auto Mall,Matched,ingram-auto-mall-9999676.gif
9999677,Ingram Auto Parts,No Match Found,
4271338,Inland Auto,No Match Found,
9999678,Innovating Works Automotive Recycling,No Match Found,
9999679,Inside Auto Parts,Matched,inside-auto-parts-9999679.gif
9999680,Insurance Auto Salvage,No Match Found,
9999681,Integrity Auto & Truck,No Match Found,
4340771,Integrity Auto Parts,No Match Found,
4398100,Intercity Auto Wrecking,No Match Found,
4794266,Interior Auto Salvage,Matched,interior-auto-salvage-4794266.png
9999688,Interior Auto Wrecking,Matched,interior-auto-wrecking-9999688.jpg
7458766,"Intermountain Auto Recycling, Inc.",Matched,intermountain-auto-recycling-inc-7458766.png
9439000,International Auto Dismantlers,No Match Found,
9999689,International Auto Parts,No Match Found,
9999690,International Auto Wrecking,No Match Found,
9998652,International Junk Yard,Matched,international-junk-yard-9998652.jpg
9999691,International Used Auto Parts,No Match Found,
43,"Interstate Auto & Truck Salvage, LLC",No Match Found,
2963056,"Interstate Auto & Truck Salvage, LLC.",Matched,interstate-auto-truck-salvage-llc-2963056.gif
817,Interstate Auto Parts,No Match Found,
1919191,Interstate Used Parts - for VWs,No Match Found,
9999692,Investor Car Shop,No Match Found,
9999693,Iowa Auto Recyclers,No Match Found,
818,Iron Horse Auto Salvage,No Match Found,
9999695,Iron King Auto Salvage,No Match Found,
9998896,Iron Scrap Metal Corp,Matched,iron-scrap-metal-corp-9998896.jpg
9999696,Isanti Auto Parts,Matched,isanti-auto-parts-9999696.gif
9999709,Island Auto Salvage,Matched,island-auto-salvage-9999709.jpg
8920138,Island Auto Supply,No Match Found,
9999711,Islip Car & Truck Recycling,Matched,islip-car-truck-recycling-9999711.gif
4867151,"Izzy's Auto Parts ""The Auto Parts Locator""",No Match Found,
312,Izzy's Auto Parts – The Auto Parts Locator,No Match Found,
9999433,J & A Used Auto Parts,Matched,j-a-used-auto-parts-9999433.jpg
9999714,J & B Auto Wreckers,Matched,j-b-auto-wreckers-9999714.png
5682131,J & B Used Auto Parts,Matched,j-b-used-auto-parts-5682131.jpg
9998462,J & C Auto Salvage,Matched,j-c-auto-salvage-9998462.jpg
9999715,J & D Auto Recycling,Matched,j-d-auto-recycling-9999715.gif
9999717,J & D Auto Salvage,Matched,j-d-auto-salvage-9999717.jpg
10000328,J & D Auto Salvage,No Match Found,
9999718,J & J Auto Parts,No Match Found,
9999719,J & J Auto Parts,Matched,j-j-auto-parts-9999719.jpg
9999721,J & J Auto Recyclers,No Match Found,
819,J & J Auto Recycling,No Match Found,
9999722,J & J Auto Sales & Salvage,No Match Found,
10000589,J & J Auto Sales & Salvage,No Match Found,
9999724,J & J Auto Salvage & Parts,No Match Found,
9999708,J & J Auto Salvage & Recycling,Matched,j-j-auto-salvage-recycling-9999708.jpg
9999725,J & J Auto Wrecking,Matched,j-j-auto-wrecking-9999725.png
8357800,J & J Moving & Auto Transport,No Match Found,
9998574,J & J Recycling,Matched,j-j-recycling-9998574.jpg
9999727,J & K Auto Parts & Salvage,No Match Found,
9999728,J & K Auto Recycling,No Match Found,
9999522,J & K Auto Removal,Matched,j-k-auto-removal-9999522.jpg
9999730,J & M Auto Wrecking,No Match Found,
9999731,"J & R Auto Recyclers, Inc.",Matched,j-r-auto-recyclers-inc-9999731.gif
10000727,J & R Salvage,No Match Found,
3672550,J & S Anderson's Auto Wrecking,No Match Found,
9999732,J & S Auto,No Match Found,
9999733,J & S Auto Parts & Salvage,No Match Found,
9999734,J & S Auto Salvage,Matched,j-s-auto-salvage-9999734.jpg
9999736,J & S Imported Auto Parts,Matched,j-s-imported-auto-parts-9999736.jpg
9999983,J & S Scrap Metal,Matched,j-s-scrap-metal-9999983.jpg
9999737,J & T Auto Parts,Matched,j-t-auto-parts-9999737.jpg
2413645,J & V Auto Parts,No Match Found,
9999739,J & V Auto Salvage,No Match Found,
7233950,J & W Auto Wreckers,Matched,j-w-auto-wreckers-7233950.jpg
9999029,J P Carroll Co,Matched,j-p-carroll-co-9999029.jpg
9628000,J Street Ventures,No Match Found,
9999509,J Talewsky & Sons Inc,Matched,j-talewsky-sons-inc-9999509.jpg
9998702,J W Towing INC,Matched,j-w-towing-inc-9998702.jpg
8924148,J W Wrecker & Salvage,No Match Found,
2614095,"J and T Automotive Services, LLC",No Match Found,
9998648,J and V Auto Parts,Matched,j-and-v-auto-parts-9998648.jpg
9999738,J&V Auto Salvage II,No Match Found,
10000519,J's Junk Removal,No Match Found,
6230202,J-Cor-Auto,No Match Found,
9998700,J. Bass and Son Inc.,Matched,j-bass-and-son-inc-9998700.jpg
10001621,J. Bass and Son Inc.,Matched,j-bass-and-son-inc-10001621.jpg
9999740,J.A.R.R.,No Match Found,
9999741,"J.B.'s Auto Salvage, Inc",Matched,jbs-auto-salvage-inc-9999741.jpg
9999742,J.C. Auto & Truck Yard #1,No Match Found,
9999743,J.C. Auto Dismantlers,No Match Found,
9999744,J.C. Motors Used Auto Parts,No Match Found,
9999745,J.C. Recycling,Matched,jc-recycling-9999745.jpg
9999746,J.G. Metro Auto Parts,No Match Found,
9998653,J.Jay's Junk Car Removal,Matched,jjays-junk-car-removal-9998653.jpg
9999747,J.R. Martinez Auto South,Matched,jr-martinez-auto-south-9999747.gif
8964599,J.S. International,No Match Found,
9999762,JAP - Jim's Auto Parts,No Match Found,
9999773,JB Auto Parts LLC,No Match Found,
9395908,JB Performance,No Match Found,
5450544,"JBR Disposal, Inc.",Matched,jbr-disposal-inc-5450544.png
10001630,JC & Daughters 24-hour towing,No Match Found,
7354800,JC Auto & Truck Parts,No Match Found,
9999774,JC Auto Salvage,Matched,jc-auto-salvage-9999774.jpg
9999775,JC Auto Wrecking,No Match Found,
9999776,JC Nizzan,Matched,jc-nizzan-9999776.gif
2678620,JC's Towing,No Match Found,
2674216,JC's Towing & Salvage,No Match Found,
10000496,JCM,No Match Found,
9999777,JDM Kings,Matched,jdm-kings-9999777.png
10001926,JFR Salvage Inc,No Match Found,
10001927,JFR Salvage Inc,No Match Found,
9999797,JJ & A Auto Parts,No Match Found,
9999798,JK Japanese Auto Parts,Matched,jk-japanese-auto-parts-9999798.jpg
9999799,JKL's Auto Parts & Service,Matched,jkls-auto-parts-service-9999799.gif
10000574,JL AUTO PARTS,Matched,jl-auto-parts-10000574.jpg
9998999,JL Auto Parts LLC,Matched,jl-auto-parts-llc-9998999.jpg
9999800,JLM Recycling,Matched,jlm-recycling-9999800.png
9999801,JM Used Auto Parts,No Match Found,
9999831,JP Salvage & Core,No Match Found,
10001393,JP Salvage Corporation,No Match Found,
9999832,JP's Muscle Cars,Matched,jps-muscle-cars-9999832.png
9999833,JR Auto Salvage,No Match Found,
8885433,JS Auto Recycling,No Match Found,
9999834,JS Benz,No Match Found,
10001543,JUNK CARS,No Match Found,
3128587,JUST JUNK IT AUTO RECYCLING,No Match Found,
10001072,JYD Towing,Matched,jyd-towing-10001072.jpg
9999748,Jack Bucklin Auto & Parts,No Match Found,
9999749,"Jack Mansur's Auto, LLC",No Match Found,
3526063,Jack's Auto Parts,No Match Found,
9999751,Jack's Auto Parts,No Match Found,
9999752,Jack's Auto Salvage,No Match Found,
9999438,Jack's Salvage & Auto Parts,Matched,jacks-salvage-auto-parts-9999438.jpg
6676472,Jack's Used Auto Parts,Matched,jacks-used-auto-parts-6676472.gif
367,Jack's Used Auto Parts,No Match Found,
9999845,Jack's Used Auto Parts,Matched,jacks-used-auto-parts-9999845.jpg
10000483,Jack's Used Auto Parts,No Match Found,
9999750,Jackpot Auto Dismantling,No Match Found,
9999753,Jackson Auto Salvage,Matched,jackson-auto-salvage-9999753.gif
9999755,Jackson County Salvage,No Match Found,
9999756,Jacksonville Auto Salvage,No Match Found,
10000882,Jacob Trading LLC,No Match Found,
9999757,Jahnke Auto Parts,Matched,jahnke-auto-parts-9999757.gif
9999758,Jake's Auto Parts,Matched,jakes-auto-parts-9999758.png
9999759,Jake's Auto Parts,No Match Found,
9999760,Jalos Auto Dismantling,No Match Found,
7951590,James Island Auto Salvage,No Match Found,
10000319,Jameson's Auto Salvage,No Match Found,
9999761,Jantz's Yard 4,Matched,jantzs-yard-4-9999761.jpg
9999763,Japanese & European Auto Parts,Matched,japanese-european-auto-parts-9999763.gif
9999764,Japanese Auto Dismantlers,Matched,japanese-auto-dismantlers-9999764.gif
9999765,Japanese Auto Parts,No Match Found,
9999766,Japanese Truck Dismantling,Matched,japanese-truck-dismantling-9999766.png
9999767,Japanese Unique Auto Parts Dismantling,No Match Found,
9999768,Jasper Auto Parts,Matched,jasper-auto-parts-9999768.gif
9999769,Jasper Auto Salvage,No Match Found,
3973944,Jasper Jones Auto Parts,Matched,jasper-jones-auto-parts-3973944.gif
4246104,Jay's Auto Parts & Sales,Matched,jays-auto-parts-sales-4246104.jpg
9999771,Jay's Auto Recycling & Sales,Matched,jays-auto-recycling-sales-9999771.png
9999772,Jay's Auto Wrecking,Matched,jays-auto-wrecking-9999772.gif
9999770,Jayman Auto Wrecking,Matched,jayman-auto-wrecking-9999770.png
5352883,Jaynes Auto Parts,No Match Found,
6931226,"Jaz Auto Wreckers, LLC",No Match Found,
9999778,Jean Guy's Used Cars & Parts,No Match Found,
6357171,"Jean-Guy's Used Cars and Parts, Inc.",No Match Found,
191,"Jean-Guy's Used Cars and Parts, Inc.",No Match Found,
9999780,Jeeps Unlimited,Matched,jeeps-unlimited-9999780.jpg
9999781,Jeff Miller Auto Parts,No Match Found,
9999782,Jeff Smid Auto,Matched,jeff-smid-auto-9999782.gif
9999784,Jeff's Auto Parts,No Match Found,
10000722,Jeff's Auto Salvage,No Match Found,
9999213,Jeff's Removal & Recycling Co,Matched,jeffs-removal-recycling-co-9999213.jpg
9999783,Jeffries Auto Salvage,Matched,jeffries-auto-salvage-9999783.gif
4346944,Jellison's Auto Parts,Matched,jellisons-auto-parts-4346944.jpg
9999785,Jerrell Auto Sales & Salvage,Matched,jerrell-auto-sales-salvage-9999785.gif
9999786,Jerry Browns Auto Parts,Matched,jerry-browns-auto-parts-9999786.jpg
8790927,Jerry Ulm Dodge,No Match Found,
3923456,Jerry's Auto Sales & Parts,No Match Found,
9999787,Jerry's Auto Salvage,Matched,jerrys-auto-salvage-9999787.jpg
9998897,Jersey Cash 4 Cars,Matched,jersey-cash-4-cars-9998897.jpg
9999788,Jerusalem Auto,No Match Found,
10000516,Jess Auto Removal,No Match Found,
9999789,Jesse's B & B Auto Parts,No Match Found,
9998389,Jet Auto II,Matched,jet-auto-ii-9998389.jpg
10001541,Jet Auto II,Matched,jet-auto-ii-10001541.jpg
9999619,Jewell Resources Inc,No Match Found,
10000718,Jewett's Salvage & Auto Repair,No Match Found,
8765432,Jim Cooper's Used Auto Parts,No Match Found,
9999790,Jim Defreece Auto Parts,No Match Found,
8556488,Jim Smith Enterprise Towing,No Match Found,
9999791,Jim West & Sons Auto Recycling,No Match Found,
9729950,Jim's Auto Inc.,No Match Found,
2238240,Jim's Auto Parts,No Match Found,
9999792,Jim's Auto Recycling,No Match Found,
9999793,Jim's Auto Salvage,Matched,jims-auto-salvage-9999793.gif
9999794,Jim's Auto Salvage,Matched,jims-auto-salvage-9999794.gif
10001103,Jim's Auto Wrecking,No Match Found,
9999795,Jim's Import Auto Salvage,Matched,jims-import-auto-salvage-9999795.jpg
9999796,Jim's Recycling,No Match Found,
9999720,"Jim's Used Cars and Auto Repair, Inc.",Matched,jims-used-cars-and-auto-repair-inc-9999720.png
4264014,Jim's Used Toyota Truck Parts,No Match Found,
9999138,Jimmy Z Towing,No Match Found,
10000753,Jimmy's Recycling,No Match Found,
10000841,Jimmy's Recycling,No Match Found,
9999247,Jimâ€™s Clean Up,Matched,jimatms-clean-up-9999247.jpg
9999802,Jodoin et Fils,No Match Found,
5161066,Joe Tire,No Match Found,
9999805,Joe's Auto Parts,No Match Found,
9999806,Joe's Auto Parts,Matched,joes-auto-parts-9999806.png
9999807,"Joe's Auto Parts, LLC",Matched,joes-auto-parts-llc-9999807.gif
9999808,Joe's Auto Sales,No Match Found,
9998688,Joe's Auto Wreckers Inc,Matched,joes-auto-wreckers-inc-9998688.jpg
9999804,Joe's Auto Wrecking,No Match Found,
2838580,Joe's Transmission & Differential Service,No Match Found,
9432342,Joe's Used Auto Parts,Matched,joes-used-auto-parts-9432342.gif
9999803,Joel Cars Exhibition,No Match Found,
9999809,Joey's Auto & Truck Parts,Matched,joeys-auto-truck-parts-9999809.png
3394523,Joey's Enterprises,No Match Found,
2433506,Johannes Auto Sales Inc.,Matched,johannes-auto-sales-inc-2433506.jpg
10001340,John Blewett Inc,Matched,john-blewett-inc-10001340.jpg
10001796,John Blewett Inc,No Match Found,
9191217,John Blewett Inc.,Matched,john-blewett-inc-9191217.png
9999810,John Browns Auto Parts,No Match Found,
2746946,John D Conner Auto Salvage,No Match Found,
10001104,John Francesco Scrap Inc,No Match Found,
7818300,John Meyer Truck & Foreign Inc.,Matched,john-meyer-truck-foreign-inc-7818300.gif
7378223,John Nichols Used Cars & Parts Inc.,No Match Found,
3688831,John Wagner & Sons Foreign Auto,Matched,john-wagner-sons-foreign-auto-3688831.gif
7841711,John's Auto Parts,No Match Found,
9999812,John's Auto Parts,Matched,johns-auto-parts-9999812.gif
9999811,John's Auto Parts of Bunnell,No Match Found,
9999813,John's M-55 Auto,Matched,johns-m-55-auto-9999813.gif
9999816,John's Truck & Auto Parts,Matched,johns-truck-auto-parts-9999816.jpg
6428748,John's Truck & Auto Salvage,No Match Found,
9999605,John's Truck & Auto Salvage,Matched,johns-truck-auto-salvage-9999605.jpg
9999818,John's Used Cars & Wreckers,Matched,johns-used-cars-wreckers-9999818.png
9999814,Johnnie's C.A.R.S,No Match Found,
9999815,Johnny Hulsey Truck Parts,Matched,johnny-hulsey-truck-parts-9999815.jpg
9999923,Johnny's Auto Parts,Matched,johnnys-auto-parts-9999923.jpg
3534835,Johnnys Used Parts,No Match Found,
6598000,Johns Auto Salvage,No Match Found,
9999817,Johns Used Autos & Parts LLC,No Match Found,
9999819,Johnson Auto Recycling,No Match Found,
820,Johnson Auto Salvage,No Match Found,
9999820,Johnson Auto Salvage,Matched,johnson-auto-salvage-9999820.png
9999821,Johnson's Mustang & Truck Parts,No Match Found,
9999822,Johnson's Used Auto Parts,Matched,johnsons-used-auto-parts-9999822.gif
2343553,Johnson's Wrecking Yard Inc.,No Match Found,
9999823,Johnston Auto Salvage,No Match Found,
10000517,Johnston Auto Salvage,No Match Found,
9999257,Johnâ€™s Demolition and Debris Removal,No Match Found,
9999824,Jones Auto & Salvage,No Match Found,
9999825,Jones Auto Dismantlers,No Match Found,
8654161,"Jones Auto, Inc.",No Match Found,
3228100,Jones Bros. Auto,No Match Found,
9999826,Jonesboro Auto Salvage,Matched,jonesboro-auto-salvage-9999826.png
9999827,Jonestown Used Auto Parts,No Match Found,
10001066,Jontar Motors,No Match Found,
7253892,Jordan Auto Parts,No Match Found,
9999828,Jordan Auto Parts,No Match Found,
10000520,Jordan Auto Parts,No Match Found,
9999829,Jordan Used Auto Parts,No Match Found,
9999989,Jordan Used Auto Parts,Matched,jordan-used-auto-parts-9999989.jpg
10000331,Joseph Enos & Son,No Match Found,
9998981,Joseph Freedman Co Inc,Matched,joseph-freedman-co-inc-9998981.jpg
9998984,Joseph Freedman Co Inc,No Match Found,
6284691,"Joseph Talewsky and Son, Inc.",No Match Found,
9999830,Josh's Auto Parts,Matched,joshs-auto-parts-9999830.png
9999532,Joshua recycling,Matched,joshua-recycling-9999532.jpg
4542371,Jovic Auto Service,No Match Found,
8456060,Jr's Auto Salvage,No Match Found,
9997097,Jr's Salvage & Son Ltd.,No Match Found,
9999835,Juliano's Auto Parts,No Match Found,
9999836,July Auto Wrecking,Matched,july-auto-wrecking-9999836.png
9999837,Junction Auto Parts,Matched,junction-auto-parts-9999837.jpg
3350238,"Junior Sinn Auto Parts,LLC",Matched,junior-sinn-auto-partsllc-3350238.jpg
9999864,Junior's Auto Parts & Salvage,No Match Found,
2786169,Junk A Car,No Match Found,
3362904,Junk A Car,No Match Found,
3799693,Junk A Car,No Match Found,
7067792,Junk A Car,No Match Found,
9293323,Junk A Car,No Match Found,
9634240,Junk A Car,No Match Found,
9998592,Junk Car Recycling Inc,Matched,junk-car-recycling-inc-9998592.jpg
5168222,Junk Car Removal,No Match Found,
9998328,Junk Car Removal Brooklyn New York Iron Man,Matched,junk-car-removal-brooklyn-new-york-iron-man-9998328.jpg
1309199,Junk Car Removal Now,No Match Found,
8031593,Junk Car Staten Island,No Match Found,
2055151,Junk Car-Junk car Removal _cash for Junk Cars inc,No Match Found,
9998392,Junk Cars Cash,No Match Found,
9998977,Junk Cars For Cash Ma,Matched,junk-cars-for-cash-ma-9998977.jpg
10001540,Junk Cars For Cash NJ LLC,Matched,junk-cars-for-cash-nj-llc-10001540.jpg
9998391,Junk Cars NYC,No Match Found,
10001234,Junk Cars Removed - Cash paid,No Match Found,
5714220,Junk Cars for Cash,No Match Found,
9998685,Junk Cars of Fairfield County,Matched,junk-cars-of-fairfield-county-9998685.jpg
9999238,Junk Depot,Matched,junk-depot-9999238.jpg
10001626,Junk It On Demand,No Match Found,
10001631,"Junk It, Co.",Matched,junk-it-co-10001631.jpg
9999249,Junk King Middlesex County,Matched,junk-king-middlesex-county-9999249.jpg
9998385,Junk My Car Brooklyn New York,Matched,junk-my-car-brooklyn-new-york-9998385.jpg
9998695,Junk My Jalopy,Matched,junk-my-jalopy-9998695.jpg
10001907,Junk My Jalopy,No Match Found,
10000530,Junk Out Hudson,No Match Found,
10000911,Junk Removal,No Match Found,
10000324,Junk That Auto,No Match Found,
10000506,Junk That Auto,Matched,junk-that-auto-10000506.jpg
10001623,Junk Yard Central,No Match Found,
9999865,Junk Yard Dog,No Match Found,
3289716,Junk Your Car Free,No Match Found,
8004941,Junk Your Car Today,No Match Found,
9998478,Junk Your Car Today,Matched,junk-your-car-today-9998478.jpg
3971010,Junk my Car Calgary,No Match Found,
9998650,Junk-A-Car,Matched,junk-a-car-9998650.jpg
9998872,Junk-A-Car,Matched,junk-a-car-9998872.jpg
9998873,Junk-A-Car,Matched,junk-a-car-9998873.jpg
10001092,Junk-Yard.Org,Matched,junk-yardorg-10001092.jpg
9997151,JunkCarBuyerGA,No Match Found,
4919054,JunkCarInfo.com,No Match Found,
1213196,JunkYard Barbie Pic A Part,Matched,junkyard-barbie-pic-a-part-1213196.jpg
10000851,Junkbusters Llc,No Match Found,
9999866,Junkyard Auto Parts,No Match Found,
9998373,Junkyard Direct,No Match Found,
9999867,Junkyard Dogs Auto & Truck Parts,Matched,junkyard-dogs-auto-truck-parts-9999867.png
1164787,"Junkyard Jungle, LLC",Matched,junkyard-jungle-llc-1164787.jpg
9999868,Junkyard Mundial,No Match Found,
